total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning
368,7,2,3,0,1,1,0.2857142857142857,-0.1708915856439973,701.2955,581.45,-119.8454999999999,0.016508610392195845,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 9880.1545, ""peak_bankroll"": 10046.0, ""min_bankroll"": 9880.1545}",1.7783078379293726e-56,388.3740562724864,55.48200803892663,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,
