total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses
368,193,68,87,12,18,8,0.35233160621761656,-0.08790795919154315,16407.89472795358,14965.5101877895,-1442.3845401640792,0.1472333786072349,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 8557.61545983592, ""peak_bankroll"": 9911.196142162351, ""min_bankroll"": 8451.937248112796}",3.3092497777118386e-17,2798.3272586312996,14.499104967001552,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0
