total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses
368,220,76,102,14,18,10,0.34545454545454546,-0.1180347489645436,17260.843930404306,15223.464550162867,-2037.3793802414384,0.2069651585197572,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 7962.620619758558, ""peak_bankroll"": 9911.196142162351, ""min_bankroll"": 7859.923861479314}",9.335952942928665e-17,2809.090521323616,12.76859327874371,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0
