total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses
368,192,79,78,11,15,9,0.4114583333333333,0.0010119811567895747,17250.408659756387,17267.86574826698,17.457088510593167,0.14795326786419694,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 10017.457088510591, ""peak_bankroll"": 11061.88840111962, ""min_bankroll"": 9425.245863424916}",2.9817119444854363e-16,3002.0734999182196,15.635799478740728,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0
