total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses
368,217,75,101,13,18,10,0.3456221198156682,-0.1183142591061547,17227.809614941223,15189.514084327564,-2038.2955306136591,0.2080438492372579,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 7961.704469386341, ""peak_bankroll"": 9911.196142162351, ""min_bankroll"": 7849.232746201435}",8.905831882367915e-17,2808.6839435461925,12.943243979475541,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0
