total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning
368,6,2,3,0,1,0,0.3333333333333333,-0.11632551173240137,600.9,531.0,-69.89999999999998,0.011536930121441333,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 9930.1, ""peak_bankroll"": 10046.0, ""min_bankroll"": 9930.1}",1.0638137033143999e-52,309.8829681410371,51.64716135683952,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,
