total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning
368,8,2,4,0,1,1,0.25,-0.2732049036777583,799.4,581.0,-218.39999999999998,0.02631893290862031,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 9781.6, ""peak_bankroll"": 10046.0, ""min_bankroll"": 9781.6}",1.6396899043774342e-62,472.0722932392209,59.009036654902616,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,
