total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses
368,190,66,87,11,18,8,0.3473684210526316,-0.08978392665336307,16358.687855530305,14889.94062496411,-1468.747230566194,0.1483956784715405,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 8531.252769433802, ""peak_bankroll"": 9911.196142162351, ""min_bankroll"": 8440.417466181654}",3.0814091129886934e-17,2797.3146247999243,14.722708551578549,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0
