total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,clv_observations,clv_observation_rate,clv_data_warning,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses,flip_hkjc_side_enabled
368,4,1,2,0,1,0,0.25,-0.1541284353946434,801.2046607999999,677.71624,-123.48842079999997,0.021352400000000032,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 9876.5115792, ""peak_bankroll"": 10092.0, ""min_bankroll"": 9876.5115792}",1.314056936260966e-25,400.6439866903692,100.1609966725923,0.0,0.0,0.0,0.0,-0.2,4,1.0,CLV weak signal: entry and closing prices are effectively identical across observed bets. Verify HKJC historical open/close capture pipeline.,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0,False
