total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses
368,212,71,101,12,18,10,0.33490566037735847,-0.12352592889293615,17116.850886959764,15002.475981426182,-2114.374905533583,0.21171650007266732,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 7885.625094466418, ""peak_bankroll"": 9911.196142162351, ""min_bankroll"": 7812.832383410016}",7.67542508003727e-17,2805.583280015817,13.233883396301023,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0
