total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,clv_observations,clv_observation_rate,clv_data_warning,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses,flip_hkjc_side_enabled
368,6,2,2,0,1,1,0.3333333333333333,-0.03505736498761926,600.9119539020165,579.8455642086501,-21.066389693366432,0.009999999999999913,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 9978.933610306634, ""peak_bankroll"": 10079.73091950165, ""min_bankroll"": 9945.54}",2.3093126207178324e-57,335.6934047239924,55.948900787332065,0.0,0.0,0.0,0.0,-0.2,6,1.0,CLV weak signal: entry and closing prices are effectively identical across observed bets. Verify HKJC historical open/close capture pipeline.,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0,False
