total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning
368,6,2,2,0,1,1,0.3333333333333333,-0.03236811449492417,600.9,581.45,-19.449999999999932,0.009954210631096954,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 9980.55, ""peak_bankroll"": 10080.55, ""min_bankroll"": 9946.0}",2.3033293421600536e-57,335.87016810853936,55.978361351423224,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,
