total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses
368,4,1,2,0,1,0,0.25,-0.16236886251036706,402.1746386,336.874,-65.30063859999996,0.01990000000000004,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 9934.6993614, ""peak_bankroll"": 10136.414, ""min_bankroll"": 9934.6993614}",1.0604086756973051e-54,213.013626938893,53.25340673472325,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0
