total_matches_evaluated,total_bets_placed,wins,losses,pushes,half_wins,half_losses,win_rate,roi,total_stake,total_return,net_profit,max_drawdown,bankroll_curve_summary,risk_of_ruin_estimate,total_ev,avg_ev_per_bet,avg_clv_implied_edge,avg_clv_pct,median_clv_pct,pct_positive_clv,clv_score,brier_score,log_loss,source_markets,data_source_warning,sample_warning,prediction_cache_enabled,prediction_cache_hits,prediction_cache_misses
368,174,73,68,11,15,7,0.41954022988505746,0.03135727974819868,16731.214519260517,17255.859893468092,524.6453742075755,0.09821271520077,"{""initial_bankroll"": 10000.0, ""ending_bankroll"": 10524.645374207574, ""peak_bankroll"": 11061.88840111962, ""min_bankroll"": 9733.719789916297}",1.4644501863742346e-16,3023.959929988917,17.379080057407567,0.0,0.0,0.0,0.0,-0.2,0.2549435979768702,0.7074484286725536,"[""NON_HKJC""]",Backtest includes non-HKJC historical market data. Results may not match HKJC pricing or execution conditions.,,True,92,0
