provider_match_id,kickoff_time_utc,competition,source_market,model_name,model_approach,side,handicap_line,odds,model_probability,implied_probability,edge,confidence_score,stake,stake_policy,stake_reason,raw_kelly_fraction,applied_stake_fraction,bankroll_before,bankroll_after,drawdown_after,outcome,pnl,roi,total_return,components_json
E0_2324_0032,2023-09-02 15:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,0.5,1.9,0.8269356742810504,0.5165394402035622,0.3103962340774882,0.6538713485621008,200.0,fractional_kelly,fractional_kelly+max_stake_cap,0.6346419790377731,0.02,10000.0,10180.0,0.0,win,180.0,0.9,380.0,"[{""line"": 0.5, ""stake"": 200.0, ""outcome"": ""win"", ""pnl"": 180.0, ""total_return"": 380.0}]"
E0_2324_0033,2023-09-02 15:00:00+00:00,E0,NON_HKJC,logistic_regression,direct_cover,away,-1.25,2.07,0.8601567858617327,0.4732824427480916,0.3868743431136411,0.7203135717234654,203.6,fractional_kelly,fractional_kelly+max_stake_cap,0.7294621932091464,0.02,10180.0,10078.2,0.009999999999999929,half-lose,-101.8,-0.5,101.8,"[{""line"": -1.5, ""stake"": 101.8, ""outcome"": ""lose"", ""pnl"": -101.8, ""total_return"": 0.0}, {""line"": -1.0, ""stake"": 101.8, ""outcome"": ""push"", ""pnl"": 0.0, ""total_return"": 101.8}]"
